Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	13	1	3289[e]	way·yiw·wā·‘aṣ	וַיִּוָּעַ֣ץ	And consulted	Verb
1 Chronicles	13	1	1732[e]	dā·wîḏ,	דָּוִ֗יד	David	Noun
1 Chronicles	13	1	5973[e]	‘im-	עִם־	with	Prep
1 Chronicles	13	1	8269[e]	śā·rê	שָׂרֵ֧י	the captains	Noun
1 Chronicles	13	1	505[e]	hā·’ă·lā·p̄îm	הָאֲלָפִ֛ים	of thousands	Noun
1 Chronicles	13	1	3967[e]	wə·ham·mê·’ō·wṯ	וְהַמֵּא֖וֹת	and hundreds	Noun
1 Chronicles	13	1	3605[e]	lə·ḵāl	לְכָל־	with every	Noun
1 Chronicles	13	1	5057[e]	nā·ḡîḏ.	נָגִֽיד׃	leader	Noun
1 Chronicles	13	2	559[e]	way·yō·mer	וַיֹּ֨אמֶר	And said	Verb
1 Chronicles	13	2	1732[e]	dā·wîḏ	דָּוִ֜יד	David	Noun
1 Chronicles	13	2	3605[e]	lə·ḵōl	לְכֹ֣ל ׀	to all	Noun
1 Chronicles	13	2	6951[e]	qə·hal	קְהַ֣ל	the congregation	Noun
1 Chronicles	13	2	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֗ל	of Israel	Noun
1 Chronicles	13	2	518[e]	’im-	אִם־	If	Conj
1 Chronicles	13	2	5921[e]	‘ă·lê·ḵem	עֲלֵיכֶ֨ם	to	Prep
1 Chronicles	13	2	2895[e]	ṭō·wḇ	ט֜וֹב	[it seem] good you	Verb
1 Chronicles	13	2	4480[e]	ū·min-	וּמִן־	and of	Prep
1 Chronicles	13	2	3068[e]	Yah·weh	יְהוָ֣ה	[that it be] the LORD	Noun
1 Chronicles	13	2	430[e]	’ĕ·lō·hê·nū,	אֱלֹהֵ֗ינוּ	our God	Noun
1 Chronicles	13	2	6555[e]	nip̄·rə·ṣāh	נִפְרְצָה֙	abroad	Verb
1 Chronicles	13	2	7971[e]	niš·lə·ḥāh	נִשְׁלְחָ֞ה	let us send	Verb
1 Chronicles	13	2	5921[e]	‘al-	עַל־	to	Prep
1 Chronicles	13	2	251[e]	’a·ḥê·nū	אַחֵ֣ינוּ	our brothers	Noun
1 Chronicles	13	2	7604[e]	han·niš·’ā·rîm,	הַנִּשְׁאָרִ֗ים	left	Verb
1 Chronicles	13	2	3605[e]	bə·ḵōl	בְּכֹל֙	in all	Noun
1 Chronicles	13	2	776[e]	’ar·ṣō·wṯ	אַרְצ֣וֹת	the land	Noun
1 Chronicles	13	2	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֔ל	of Israel	Noun
1 Chronicles	13	2	5973[e]	wə·‘im·mā·hem	וְעִמָּהֶ֛ם	and with	Prep
1 Chronicles	13	2	3548[e]	hak·kō·hă·nîm	הַכֹּהֲנִ֥ים	[also] them to the priests	Noun
1 Chronicles	13	2	3881[e]	wə·hal·wî·yim	וְהַלְוִיִּ֖ם	and Levites	Adj
1 Chronicles	13	2	5892[e]	bə·‘ā·rê	בְּעָרֵ֣י	[which are] in their cities	Noun
1 Chronicles	13	2	4054[e]	miḡ·rə·šê·hem;	מִגְרְשֵׁיהֶ֑ם	with pasture	Noun
1 Chronicles	13	2	6908[e]	wə·yiq·qā·ḇə·ṣū	וְיִקָּבְצ֖וּ	that they may gather themselves	Verb
1 Chronicles	13	2	413[e]	’ê·lê·nū.	אֵלֵֽינוּ׃	unto	Prep
1 Chronicles	13	3	5437[e]	wə·nā·sêb·bāh	וְנָסֵ֛בָּה	And let us bring again	Verb
1 Chronicles	13	3	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	13	3	727[e]	’ă·rō·wn	אֲר֥וֹן	the ark	Noun
1 Chronicles	13	3	430[e]	’ĕ·lō·hê·nū	אֱלֹהֵ֖ינוּ	of our God	Noun
1 Chronicles	13	3	413[e]	’ê·lê·nū;	אֵלֵ֑ינוּ	unto	Prep
1 Chronicles	13	3	3588[e]	kî-	כִּי־	for	Conj
1 Chronicles	13	3	3808[e]	lō	לֹ֥א	not	Adv
1 Chronicles	13	3	1875[e]	ḏə·raš·nu·hū	דְרַשְׁנֻ֖הוּ	do we inquired	Verb
1 Chronicles	13	3	3117[e]	bî·mê	בִּימֵ֥י	at it in the days	Noun
1 Chronicles	13	3	7586[e]	šā·’ūl.	שָׁאֽוּל׃	of Saul	Noun
1 Chronicles	13	4	559[e]	way·yō·mə·rū	וַיֹּאמְר֥וּ	And said	Verb
1 Chronicles	13	4	3605[e]	ḵāl	כָֽל־	all	Noun
1 Chronicles	13	4	6951[e]	haq·qā·hāl	הַקָּהָ֖ל	the congregation	Noun
1 Chronicles	13	4	6213[e]	la·‘ă·śō·wṯ	לַעֲשׂ֣וֹת	that they would do	Verb
1 Chronicles	13	4	3651[e]	kên;	כֵּ֑ן	so	Adj
1 Chronicles	13	4	3588[e]	kî-	כִּֽי־	for	Conj
1 Chronicles	13	4	3474[e]	yā·šar	יָשַׁ֥ר	was right	Verb
1 Chronicles	13	4	1697[e]	had·dā·ḇār	הַדָּבָ֖ר	for the thing	Noun
1 Chronicles	13	4	5869[e]	bə·‘ê·nê	בְּעֵינֵ֥י	in the eyes	Noun
1 Chronicles	13	4	3605[e]	ḵāl	כָל־	all	Noun
1 Chronicles	13	4	5971[e]	hā·‘ām.	הָעָֽם׃	the people	Noun
1 Chronicles	13	5	6950[e]	way·yaq·hêl	וַיַּקְהֵ֤ל	so gathered	Verb
1 Chronicles	13	5	1732[e]	dā·wîḏ	דָּוִיד֙	David	Noun
1 Chronicles	13	5	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	13	5	3605[e]	kāl-	כָּל־	all	Noun
1 Chronicles	13	5	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֔ל	Israel	Noun
1 Chronicles	13	5	4480[e]	min-	מִן־	from	Prep
1 Chronicles	13	5	7883[e]	šî·ḥō·wr	שִׁיח֥וֹר	Shihor	Noun
1 Chronicles	13	5	4714[e]	miṣ·ra·yim	מִצְרַ֖יִם	of Egypt	Noun
1 Chronicles	13	5	5704[e]	wə·‘aḏ-	וְעַד־	and even to	Prep
1 Chronicles	13	5	935[e]	lə·ḇō·w	לְב֣וֹא	the entering	Verb
1 Chronicles	13	5	2574[e]	ḥă·māṯ;	חֲמָ֑ת	of Hemath	Noun
