Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	22	1	559[e]	way·yō·mer	וַיֹּ֣אמֶר	Then said	Verb
1 Chronicles	22	1	1732[e]	dā·wîḏ,	דָּוִ֔יד	David	Noun
1 Chronicles	22	1	2088[e]	zeh	זֶ֣ה	This	Pro
1 Chronicles	22	1	1931[e]	hū,	ה֔וּא	he	Pro
1 Chronicles	22	1	1004[e]	bêṯ	בֵּ֖ית	[is] the house	Noun
1 Chronicles	22	1	3068[e]	Yah·weh	יְהוָ֣ה	of the LORD	Noun
1 Chronicles	22	1	430[e]	hā·’ĕ·lō·hîm;	הָאֱלֹהִ֑ים	God	Noun
1 Chronicles	22	1	2088[e]	wə·zeh-	וְזֶה־	and this	Pro
1 Chronicles	22	1	4196[e]	miz·bê·aḥ	מִּזְבֵּ֥חַ	[is] the altar	Noun
1 Chronicles	22	1	5930[e]	lə·‘ō·lāh	לְעֹלָ֖ה	of burnt	Noun
1 Chronicles	22	1	3478[e]	lə·yiś·rā·’êl.	לְיִשְׂרָאֵֽל׃	for Israel	Noun
1 Chronicles	22	1		s	ס	 - 	 
1 Chronicles	22	2	559[e]	way·yō·mer	וַיֹּ֣אמֶר	And commanded	Verb
1 Chronicles	22	2	1732[e]	dā·wîḏ,	דָּוִ֔יד	David	Noun
1 Chronicles	22	2	3664[e]	liḵ·nō·ws	לִכְנוֹס֙	to gather	Verb
1 Chronicles	22	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	22	2	1616[e]	hag·gê·rîm,	הַגֵּרִ֔ים	the strangers	Noun
1 Chronicles	22	2	834[e]	’ă·šer	אֲשֶׁ֖ר	that [were]	Prt
1 Chronicles	22	2	776[e]	bə·’e·reṣ	בְּאֶ֣רֶץ	in the land	Noun
1 Chronicles	22	2	3478[e]	yiś·rā·’êl;	יִשְׂרָאֵ֑ל	of Israel	Noun
1 Chronicles	22	2	5975[e]	way·ya·‘ă·mêḏ	וַיַּעֲמֵ֣ד	and he set	Verb
1 Chronicles	22	2	2672[e]	ḥō·ṣə·ḇîm,	חֹֽצְבִ֗ים	masons	Verb
1 Chronicles	22	2	2672[e]	laḥ·ṣō·wḇ	לַחְצוֹב֙	to cut	Verb
