Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	11	1	6908[e]	way·yiq·qā·ḇə·ṣū	וַיִּקָּבְצ֧וּ	and gathered themselves	Verb
1 Chronicles	11	1	3605[e]	ḵāl	כָֽל־	all	Noun
1 Chronicles	11	1	3478[e]	yiś·rā·’êl	יִשְׂרָאֵ֛ל	Israel	Noun
1 Chronicles	11	1	413[e]	’el-	אֶל־	unto	Prep
1 Chronicles	11	1	1732[e]	dā·wîḏ	דָּוִ֖יד	David	Noun
1 Chronicles	11	1	2275[e]	ḥeḇ·rō·w·nāh	חֶבְר֣וֹנָה	to Hebron	Noun
1 Chronicles	11	1	559[e]	lê·mōr;	לֵאמֹ֑ר	saying	Verb
1 Chronicles	11	1	2009[e]	hin·nêh	הִנֵּ֛ה	Behold [are]	Prt
1 Chronicles	11	1	6106[e]	‘aṣ·mə·ḵā	עַצְמְךָ֥	your bone	Noun
1 Chronicles	11	1	1320[e]	ū·ḇə·śā·rə·ḵā	וּֽבְשָׂרְךָ֖	and your flesh	Noun
1 Chronicles	11	1	587[e]	’ă·nā·ḥə·nū.	אֲנָֽחְנוּ׃	we	Pro
1 Chronicles	11	2	1571[e]	gam-	גַּם־	moreover	Adv
1 Chronicles	11	2	8543[e]	tə·mō·wl	תְּמ֣וֹל	in time past	Adv
1 Chronicles	11	2	1571[e]	gam-	גַּם־	evening	Adv
1 Chronicles	11	2	8032[e]	šil·šō·wm,	שִׁלְשׁ֗וֹם	past	Adv
1 Chronicles	11	2	1571[e]	gam	גַּ֚ם	even	Adv
1 Chronicles	11	2	1961[e]	bih·yō·wṯ	בִּהְי֣וֹת	was	Verb
1 Chronicles	11	2	7586[e]	šā·’ūl	שָׁא֣וּל	when Saul	Noun
1 Chronicles	11	2	4428[e]	me·leḵ,	מֶ֔לֶךְ	was king	Noun
1 Chronicles	11	2	859[e]	’at·tāh	אַתָּ֛ה	you	Pro
1 Chronicles	11	2	3318[e]	ham·mō·w·ṣî	הַמּוֹצִ֥יא	[wast] he who led out	Verb
1 Chronicles	11	2	935[e]	wə·ham·mê·ḇî	וְהַמֵּבִ֖יא	and brought in	Verb
1 Chronicles	11	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	11	2	3478[e]	yiś·rā·’êl;	יִשְׂרָאֵ֑ל	Israel	Noun
1 Chronicles	11	2	559[e]	way·yō·mer	וַיֹּאמֶר֩	and said	Verb
1 Chronicles	11	2	3068[e]	Yah·weh	יְהוָ֨ה	the LORD	Noun
1 Chronicles	11	2	430[e]	’ĕ·lō·he·ḵā	אֱלֹהֶ֜יךָ	your God	Noun
1 Chronicles	11	2		lə·ḵā,	לְךָ֗	to you	Prep
1 Chronicles	11	2	859[e]	’at·tāh	אַתָּ֨ה	you	Pro
1 Chronicles	11	2	7462[e]	ṯir·‘eh	תִרְעֶ֤ה	shall feed	Verb
1 Chronicles	11	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	11	2	5971[e]	‘am·mî	עַמִּי֙	my people	Noun
1 Chronicles	11	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	11	2	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֔ל	Israel	Noun
1 Chronicles	11	2	859[e]	wə·’at·tāh	וְאַתָּה֙	and you	Pro
1 Chronicles	11	2	1961[e]	tih·yeh	תִּהְיֶ֣ה	shall be	Verb
1 Chronicles	11	2	5057[e]	nā·ḡîḏ,	נָגִ֔יד	ruler	Noun
1 Chronicles	11	2	5921[e]	‘al	עַ֖ל	over	Prep
1 Chronicles	11	2	5971[e]	‘am·mî	עַמִּ֥י	My people	Noun
1 Chronicles	11	2	3478[e]	yiś·rā·’êl.	יִשְׂרָאֵֽל׃	Israel	Noun
1 Chronicles	11	3	935[e]	way·yā·ḇō·’ū	וַ֠יָּבֹאוּ	Therefore came	Verb
1 Chronicles	11	3	3605[e]	kāl-	כָּל־	the all	Noun
1 Chronicles	11	3	2205[e]	ziq·nê	זִקְנֵ֨י	elders	Adj
1 Chronicles	11	3	3478[e]	yiś·rā·’êl	יִשְׂרָאֵ֤ל	of Israel	Noun
1 Chronicles	11	3	413[e]	’el-	אֶל־	unto	Prep
1 Chronicles	11	3	4428[e]	ham·me·leḵ	הַמֶּ֙לֶךְ֙	the king	Noun
1 Chronicles	11	3	2275[e]	ḥeḇ·rō·w·nāh,	חֶבְר֔וֹנָה	to Hebron	Noun
1 Chronicles	11	3	3772[e]	way·yiḵ·rōṯ	וַיִּכְרֹת֩	and made	Verb
1 Chronicles	11	3		lā·hem	לָהֶ֨ם	to	Prep
1 Chronicles	11	3	1732[e]	dā·wîḏ	דָּוִ֥יד	David	Noun
1 Chronicles	11	3	1285[e]	bə·rîṯ	בְּרִ֛ית	a covenant	Noun
1 Chronicles	11	3	2275[e]	bə·ḥeḇ·rō·wn	בְּחֶבְר֖וֹן	with them in Hebron	Noun
1 Chronicles	11	3	6440[e]	lip̄·nê	לִפְנֵ֣י	before	Noun
1 Chronicles	11	3	3068[e]	Yah·weh;	יְהוָ֑ה	the LORD	Noun
1 Chronicles	11	3	4886[e]	way·yim·šə·ḥū	וַיִּמְשְׁח֨וּ	and they anointed	Verb
1 Chronicles	11	3	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	11	3	1732[e]	dā·wîḏ	דָּוִ֤יד	David	Noun
1 Chronicles	11	3	4428[e]	lə·me·leḵ	לְמֶ֙לֶךְ֙	king	Noun
1 Chronicles	11	3	5921[e]	‘al-	עַל־	over	Prep
1 Chronicles	11	3	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֔ל	Israel	Noun
1 Chronicles	11	3	1697[e]	kiḏ·ḇar	כִּדְבַ֥ר	according to the word	Noun
1 Chronicles	11	3	3068[e]	Yah·weh	יְהוָ֖ה	of the LORD	Noun
1 Chronicles	11	3	3027[e]	bə·yaḏ-	בְּיַד־	by	Noun
1 Chronicles	11	3	8050[e]	šə·mū·’êl.	שְׁמוּאֵֽל׃	Samuel	Noun
1 Chronicles	11	3		s	ס	 - 	 
1 Chronicles	11	4	1980[e]	way·yê·leḵ	וַיֵּ֨לֶךְ	And went	Verb
1 Chronicles	11	4	1732[e]	dā·wîḏ	דָּוִ֧יד	David	Noun
1 Chronicles	11	4	3605[e]	wə·ḵāl	וְכָל־	and all	Noun
1 Chronicles	11	4	3478[e]	yiś·rā·’êl	יִשְׂרָאֵ֛ל	Israel	Noun
1 Chronicles	11	4	3389[e]	yə·rū·šā·lim	יְרוּשָׁלִַ֖ם	to Jerusalem	Noun
1 Chronicles	11	4	1931[e]	hî	הִ֣יא	that	Pro
1 Chronicles	11	4	2982[e]	yə·ḇūs;	יְב֑וּס	[is] Jebus	Noun
1 Chronicles	11	4	8033[e]	wə·šām	וְשָׁם֙	and where	Adv
1 Chronicles	11	4	2983[e]	hay·ḇū·sî,	הַיְבוּסִ֔י	the Jebusites [were]	Noun
1 Chronicles	11	4	3427[e]	yō·šə·ḇê	יֹשְׁבֵ֖י	the inhabitants	Verb
1 Chronicles	11	4	776[e]	hā·’ā·reṣ.	הָאָֽרֶץ׃	of the land	Noun
1 Chronicles	11	5	559[e]	way·yō·mə·rū	וַיֹּ֨אמְר֜וּ	And said	Verb
1 Chronicles	11	5	3427[e]	yō·šə·ḇê	יֹשְׁבֵ֤י	the inhabitants	Verb
1 Chronicles	11	5	2982[e]	yə·ḇūs	יְבוּס֙	of Jebus	Noun
1 Chronicles	11	5	1732[e]	lə·ḏā·wîḏ,	לְדָוִ֔יד	to David	Noun
1 Chronicles	11	5	3808[e]	lō	לֹ֥א	not	Adv
