Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	21	1	5975[e]	way·ya·‘ă·mōḏ	וַיַּֽעֲמֹ֥ד	And stood up	Verb
1 Chronicles	21	1	7854[e]	śā·ṭān	שָׂטָ֖ן	Satan	Noun
1 Chronicles	21	1	5921[e]	‘al-	עַל־	against	Prep
1 Chronicles	21	1	3478[e]	yiś·rā·’êl;	יִשְׂרָאֵ֑ל	Israel	Noun
1 Chronicles	21	1	5496[e]	way·yā·seṯ	וַיָּ֙סֶת֙	and provoked	Verb
1 Chronicles	21	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	21	1	1732[e]	dā·wîḏ,	דָּוִ֔יד	David	Noun
1 Chronicles	21	1	4487[e]	lim·nō·wṯ	לִמְנ֖וֹת	to number	Verb
1 Chronicles	21	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	21	1	3478[e]	yiś·rā·’êl.	יִשְׂרָאֵֽל׃	Israel	Noun
1 Chronicles	21	2	559[e]	way·yō·mer	וַיֹּ֨אמֶר	And said	Verb
1 Chronicles	21	2	1732[e]	dā·wîḏ	דָּוִ֤יד	David	Noun
1 Chronicles	21	2	413[e]	’el-	אֶל־	unto	Prep
1 Chronicles	21	2	3097[e]	yō·w·’āḇ	יוֹאָב֙	Joab	Noun
1 Chronicles	21	2	413[e]	wə·’el-	וְאֶל־	and unto	Prep
1 Chronicles	21	2	8269[e]	śā·rê	שָׂרֵ֣י	the rulers	Noun
1 Chronicles	21	2	5971[e]	hā·‘ām,	הָעָ֔ם	of the people	Noun
1 Chronicles	21	2	1980[e]	lə·ḵū,	לְכ֗וּ	Go	Verb
1 Chronicles	21	2	5608[e]	sip̄·rū	סִפְרוּ֙	number	Verb
1 Chronicles	21	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	21	2	3478[e]	yiś·rā·’êl,	יִשְׂרָאֵ֔ל	Israel	Noun
1 Chronicles	21	2		mib·bə·’êr	מִבְּאֵ֥ר	from	Prep
1 Chronicles	21	2	884[e]	še·ḇa‘	שֶׁ֖בַע	Beersheba	Noun
1 Chronicles	21	2	5704[e]	wə·‘aḏ-	וְעַד־	and even to	Prep
1 Chronicles	21	2	1835[e]	dān;	דָּ֑ן	Dan	Noun
1 Chronicles	21	2	935[e]	wə·hā·ḇî·’ū	וְהָבִ֣יאוּ	and bring	Verb
1 Chronicles	21	2	413[e]	’ê·lay,	אֵלַ֔י	of them unto me	Prep
1 Chronicles	21	2	3045[e]	wə·’ê·ḏə·‘āh	וְאֵדְעָ֖ה	that I may know	Verb
1 Chronicles	21	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	21	2	4557[e]	mis·pā·rām.	מִסְפָּרָֽם׃	the number	Noun
1 Chronicles	21	3	559[e]	way·yō·mer	וַיֹּ֣אמֶר	And answered	Verb
1 Chronicles	21	3	3097[e]	yō·w·’āḇ,	יוֹאָ֗ב	Joab	Noun
1 Chronicles	21	3	3254[e]	yō·w·sêp̄	יוֹסֵף֩	so many more	Verb
1 Chronicles	21	3	3068[e]	Yah·weh	יְהוָ֨ה	The LORD	Noun
1 Chronicles	21	3	5921[e]	‘al-	עַל־	unto	Prep
1 Chronicles	21	3	5971[e]	‘am·mōw	עַמּ֤וֹ ׀	make his people	Noun
1 Chronicles	21	3	1992[e]	kā·hêm	כָּהֵם֙	as they	Pro
1 Chronicles	21	3	3967[e]	mê·’āh	מֵאָ֣ה	a hundred	Noun
1 Chronicles	21	3	6471[e]	p̄ə·‘ā·mîm,	פְעָמִ֔ים	times	Noun
1 Chronicles	21	3	3808[e]	hă·lō	הֲלֹא֙	they not	Adv
1 Chronicles	21	3	113[e]	’ă·ḏō·nî	אֲדֹנִ֣י	my lord	Noun
1 Chronicles	21	3	4428[e]	ham·me·leḵ,	הַמֶּ֔לֶךְ	the king	Noun
1 Chronicles	21	3	3605[e]	kul·lām	כֻּלָּ֥ם	all	Noun
1 Chronicles	21	3	113[e]	la·ḏō·nî	לַאדֹנִ֖י	of [are] my lord	Noun
1 Chronicles	21	3	5650[e]	la·‘ă·ḇā·ḏîm;	לַעֲבָדִ֑ים	servants	Noun
1 Chronicles	21	3	4100[e]	lām·māh	לָ֣מָּה	Why	Pro
1 Chronicles	21	3	1245[e]	yə·ḇaq·qêš	יְבַקֵּ֥שׁ	require	Verb
1 Chronicles	21	3	2063[e]	zōṯ	זֹאת֙	this thing	Pro
1 Chronicles	21	3	113[e]	’ă·ḏō·nî,	אֲדֹנִ֔י	then does my lord	Noun
1 Chronicles	21	3	4100[e]	lām·māh	לָ֛מָּה	Why	Pro
1 Chronicles	21	3	1961[e]	yih·yeh	יִהְיֶ֥ה	will he be	Verb
1 Chronicles	21	3	819[e]	lə·’aš·māh	לְאַשְׁמָ֖ה	a cause of trespass	Noun
1 Chronicles	21	3	3478[e]	lə·yiś·rā·’êl.	לְיִשְׂרָאֵֽל׃	to Israel	Noun
1 Chronicles	21	4	1697[e]	ū·ḏə·ḇar-	וּדְבַר־	and word	Noun
1 Chronicles	21	4	4428[e]	ham·me·leḵ	הַמֶּ֖לֶךְ	of Nevertheless the king	Noun
1 Chronicles	21	4	2388[e]	ḥā·zaq	חָזַ֣ק	prevailed	Verb
1 Chronicles	21	4	5921[e]	‘al-	עַל־	against	Prep
1 Chronicles	21	4	3097[e]	yō·w·’āḇ;	יוֹאָ֑ב	Joab	Noun
