Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	6	1	1121[e]	bə·nê	בְּנֵ֖י	The sons	Noun
1 Chronicles	6	1	3878[e]	lê·wî;	לֵוִ֑י	of Levi	Noun
1 Chronicles	6	1	1648[e]	gê·rə·šō·wn	גֵּרְשׁ֕וֹן	Gershon	Noun
1 Chronicles	6	1	6955[e]	qə·hāṯ	קְהָ֖ת	Kohath	Noun
1 Chronicles	6	1	4847[e]	ū·mə·rā·rî.	וּמְרָרִֽי׃	and Merari	Noun
1 Chronicles	6	2	1121[e]	ū·ḇə·nê	וּבְנֵ֖י	and the sons	Noun
1 Chronicles	6	2	6955[e]	qə·hāṯ;	קְהָ֑ת	of Kohath	Noun
1 Chronicles	6	2	6019[e]	‘am·rām	עַמְרָ֣ם	Amram	Noun
1 Chronicles	6	2	3324[e]	yiṣ·hār,	יִצְהָ֔ר	Izhar	Noun
1 Chronicles	6	2	2275[e]	wə·ḥeḇ·rō·wn	וְחֶבְר֖וֹן	and Hebron	Noun
1 Chronicles	6	2	5816[e]	wə·‘uz·zî·’êl.	וְעֻזִּיאֵֽל׃	and Uzziel	Noun
1 Chronicles	6	2		s	ס	 - 	 
1 Chronicles	6	3	1121[e]	ū·ḇə·nê	וּבְנֵ֣י	and the children	Noun
1 Chronicles	6	3	6019[e]	‘am·rām,	עַמְרָ֔ם	of Amram	Noun
1 Chronicles	6	3	175[e]	’a·hă·rōn	אַהֲרֹ֥ן	Aaron	Noun
1 Chronicles	6	3	4872[e]	ū·mō·šeh	וּמֹשֶׁ֖ה	and Moses	Noun
1 Chronicles	6	3	4813[e]	ū·mir·yām;	וּמִרְיָ֑ם	and Miriam	Noun
1 Chronicles	6	3		s	ס	 - 	 
1 Chronicles	6	3	1121[e]	ū·ḇə·nê	וּבְנֵ֣י	and The sons	Noun
1 Chronicles	6	3	175[e]	’a·hă·rōn,	אַהֲרֹ֔ן	also of Aaron	Noun
1 Chronicles	6	3	5070[e]	nā·ḏāḇ	נָדָב֙	Nadab	Noun
1 Chronicles	6	3	30[e]	wa·’ă·ḇî·hū,	וַאֲבִיה֔וּא	and Abihu	Noun
1 Chronicles	6	3	499[e]	’el·‘ā·zār	אֶלְעָזָ֖ר	Eleazar	Noun
1 Chronicles	6	3	385[e]	wə·’î·ṯā·mār.	וְאִיתָמָֽר׃	and Ithamar	Noun
1 Chronicles	6	3		s	ס	 - 	 
1 Chronicles	6	4	499[e]	’el·‘ā·zār	אֶלְעָזָר֙	Eleazar	Noun
1 Chronicles	6	4	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
1 Chronicles	6	4	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	4	6372[e]	pî·nə·ḥās,	פִּֽינְחָ֔ס	Phinehas	Noun
1 Chronicles	6	4	6372[e]	pî·nə·ḥās	פִּֽינְחָ֖ס	Phinehas	Noun
1 Chronicles	6	4	3205[e]	hō·lîḏ	הֹלִ֥יד	fathered	Verb
1 Chronicles	6	4	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	4	50[e]	’ă·ḇî·šū·a‘.	אֲבִישֽׁוּעַ׃	Abishua	Noun
1 Chronicles	6	5	50[e]	wa·’ă·ḇî·šū·a‘	וַאֲבִישׁ֙וּעַ֙	And Abishua	Noun
1 Chronicles	6	5	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
1 Chronicles	6	5	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	5	1231[e]	buq·qî,	בֻּקִּ֔י	Bukki	Noun
1 Chronicles	6	5	1231[e]	ū·ḇuq·qî	וּבֻקִּ֖י	and Bukki	Noun
1 Chronicles	6	5	3205[e]	hō·w·lîḏ	הוֹלִ֥יד	fathered	Verb
1 Chronicles	6	5	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	5	5813[e]	‘uz·zî.	עֻזִּֽי׃	Uzzi	Noun
1 Chronicles	6	6	5813[e]	wə·‘uz·zî	וְעֻזִּי֙	And Uzzi	Noun
1 Chronicles	6	6	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
1 Chronicles	6	6	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	6	2228[e]	zə·raḥ·yāh,	זְרַֽחְיָ֔ה	Zerahiah	Noun
1 Chronicles	6	6	2228[e]	ū·zə·raḥ·yāh	וּֽזְרַֽחְיָ֖ה	and Zerahiah	Noun
1 Chronicles	6	6	3205[e]	hō·w·lîḏ	הוֹלִ֥יד	fathered	Verb
1 Chronicles	6	6	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	6	4812[e]	mə·rā·yō·wṯ.	מְרָיֽוֹת׃	Meraioth	Noun
1 Chronicles	6	7	4812[e]	mə·rā·yō·wṯ	מְרָיוֹת֙	Meraioth	Noun
1 Chronicles	6	7	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
1 Chronicles	6	7	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	7	568[e]	’ă·mar·yāh,	אֲמַרְיָ֔ה	Amariah	Noun
1 Chronicles	6	7	568[e]	wa·’ă·mar·yāh	וַאֲמַרְיָ֖ה	and Amariah	Noun
1 Chronicles	6	7	3205[e]	hō·w·lîḏ	הוֹלִ֥יד	fathered	Verb
1 Chronicles	6	7	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	7	285[e]	’ă·ḥî·ṭūḇ.	אֲחִיטֽוּב׃	Ahitub	Noun
1 Chronicles	6	8	285[e]	wa·’ă·ḥî·ṭūḇ	וַאֲחִיטוּב֙	And Ahitub	Noun
1 Chronicles	6	8	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
1 Chronicles	6	8	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	8	6659[e]	ṣā·ḏō·wq,	צָד֔וֹק	Zadok	Noun
1 Chronicles	6	8	6659[e]	wə·ṣā·ḏō·wq	וְצָד֖וֹק	and Zadok	Noun
1 Chronicles	6	8	3205[e]	hō·w·lîḏ	הוֹלִ֥יד	fathered	Verb
1 Chronicles	6	8	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	6	8	290[e]	’ă·ḥî·mā·‘aṣ.	אֲחִימָֽעַץ׃	Ahimaaz	Noun
1 Chronicles	6	9	290[e]	wa·’ă·ḥî·ma·‘aṣ	וַאֲחִימַ֙עַץ֙	And Ahimaaz	Noun
1 Chronicles	6	9	3205[e]	hō·w·lîḏ	הוֹלִ֣יד	fathered	Verb
