Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	28	1	6950[e]	way·yaq·hêl	וַיַּקְהֵ֣ל	And assembled	Verb
1 Chronicles	28	1	1732[e]	dā·wîḏ	דָּוִ֣יד	David	Noun
1 Chronicles	28	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	28	1	3605[e]	kāl-	כָּל־	all	Noun
1 Chronicles	28	1	8269[e]	śā·rê	שָׂרֵ֣י	the princes	Noun
1 Chronicles	28	1	3478[e]	yiś·rā·’êl	יִשְׂרָאֵ֡ל	of Israel	Noun
1 Chronicles	28	1	8269[e]	śā·rê	שָׂרֵ֣י	the princes	Noun
1 Chronicles	28	1	7626[e]	haš·šə·ḇā·ṭîm	הַשְּׁבָטִ֣ים	of the tribes	Noun
1 Chronicles	28	1	8269[e]	wə·śā·rê	וְשָׂרֵ֣י	and the captains	Noun
1 Chronicles	28	1	4256[e]	ham·maḥ·lə·qō·wṯ	הַמַּחְלְק֣וֹת	of the companies	Noun
1 Chronicles	28	1	8334[e]	ham·šā·rə·ṯîm	הַמְשָׁרְתִ֪ים	that ministered	Verb
1 Chronicles	28	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	28	1	4428[e]	ham·me·leḵ	הַמֶּ֟לֶךְ	to the king	Noun
1 Chronicles	28	1	8269[e]	wə·śā·rê	וְשָׂרֵ֣י	and the captains	Noun
1 Chronicles	28	1	505[e]	hā·’ă·lā·p̄îm	הָאֲלָפִ֣ים	over the thousands	Noun
1 Chronicles	28	1	8269[e]	wə·śā·rê	וְשָׂרֵ֣י	and captains	Noun
1 Chronicles	28	1	3967[e]	ham·mê·’ō·wṯ	הַמֵּא֡וֹת	over the hundreds	Noun
1 Chronicles	28	1	8269[e]	wə·śā·rê	וְשָׂרֵ֣י	and the stewards	Noun
1 Chronicles	28	1	3605[e]	ḵāl	כָל־	all	Noun
1 Chronicles	28	1	7399[e]	rə·ḵūš-	רְכוּשׁ־	the possessions	Noun
1 Chronicles	28	1	4735[e]	ū·miq·neh	וּמִקְנֶה֩ ׀	and possession	Noun
1 Chronicles	28	1	4428[e]	lam·me·leḵ	לַמֶּ֨לֶךְ	of the king	Noun
1 Chronicles	28	1	1121[e]	ū·lə·ḇā·nāw	וּלְבָנָ֜יו	and of his sons	Noun
1 Chronicles	28	1	5973[e]	‘im-	עִם־	with	Prep
1 Chronicles	28	1	5631[e]	has·sā·rî·sîm	הַסָּרִיסִ֧ים	the officers	Noun
1 Chronicles	28	1	1368[e]	wə·hag·gib·bō·w·rîm	וְהַגִּבּוֹרִ֛ים	and with the mighty men	Adj
1 Chronicles	28	1	3605[e]	ū·lə·ḵāl-	וּֽלְכָל־	and with all	Noun
1 Chronicles	28	1	1368[e]	gib·bō·wr	גִּבּ֥וֹר	men	Adj
1 Chronicles	28	1	2428[e]	ḥā·yil	חָ֖יִל	the valiant	Noun
1 Chronicles	28	1	413[e]	’el-	אֶל־	unto	Prep
1 Chronicles	28	1	3389[e]	yə·rū·šā·lim.	יְרוּשָׁלִָֽם׃	Jerusalem	Noun
1 Chronicles	28	2	6965[e]	way·yā·qām	וַיָּ֨קָם	Then stood up	Verb
1 Chronicles	28	2	1732[e]	dā·wîḏ	דָּוִ֤יד	David	Noun
1 Chronicles	28	2	4428[e]	ham·me·leḵ	הַמֶּ֙לֶךְ֙	the king	Noun
1 Chronicles	28	2	5921[e]	‘al-	עַל־	on	Prep
1 Chronicles	28	2	7272[e]	raḡ·lāw,	רַגְלָ֔יו	his feet	Noun
1 Chronicles	28	2	559[e]	way·yō·mer	וַיֹּ֕אמֶר	and said	Verb
1 Chronicles	28	2	8085[e]	šə·mā·‘ū·nî	שְׁמָע֖וּנִי	Hear me	Verb
1 Chronicles	28	2	251[e]	’a·ḥay	אַחַ֣י	my brothers	Noun
1 Chronicles	28	2	5971[e]	wə·‘am·mî;	וְעַמִּ֑י	and my people	Noun
1 Chronicles	28	2	589[e]	’ă·nî	אֲנִ֣י	I [am]	Pro
1 Chronicles	28	2	5973[e]	‘im-	עִם־	in	Prep
1 Chronicles	28	2	3824[e]	lə·ḇā·ḇî	לְבָבִ֡י	[had] my heart	Noun
1 Chronicles	28	2	1129[e]	liḇ·nō·wṯ	לִבְנוֹת֩	to build	Verb
1 Chronicles	28	2	1004[e]	bêṯ	בֵּ֨ית	a house	Noun
1 Chronicles	28	2	4496[e]	mə·nū·ḥāh	מְנוּחָ֜ה	of rest	Noun
1 Chronicles	28	2	727[e]	la·’ă·rō·wn	לַאֲר֣וֹן	for the ark	Noun
1 Chronicles	28	2	1285[e]	bə·rîṯ-	בְּרִית־	of the covenant	Noun
1 Chronicles	28	2	3068[e]	Yah·weh	יְהוָ֗ה	of the LORD	Noun
1 Chronicles	28	2	1916[e]	wə·la·hă·ḏōm	וְלַהֲדֹם֙	and for the footstool	Noun
1 Chronicles	28	2	7272[e]	raḡ·lê	רַגְלֵ֣י	.. .. ..	Noun
1 Chronicles	28	2	430[e]	’ĕ·lō·hê·nū,	אֱלֹהֵ֔ינוּ	of our God	Noun
1 Chronicles	28	2	3559[e]	wa·hă·ḵî·nō·w·ṯî	וַהֲכִינ֖וֹתִי	and had made ready	Verb
1 Chronicles	28	2	1129[e]	liḇ·nō·wṯ.	לִבְנֽוֹת׃	to build	Verb
1 Chronicles	28	3	430[e]	wə·hā·’ĕ·lō·hîm	וְהָאֱלֹהִים֙	But God	Noun
1 Chronicles	28	3	559[e]	’ā·mar	אָ֣מַר	said	Verb
1 Chronicles	28	3		lî,	לִ֔י	to me	Prep
1 Chronicles	28	3	3808[e]	lō-	לֹא־	not	Adv
1 Chronicles	28	3	1129[e]	ṯiḇ·neh	תִבְנֶ֥ה	do build	Verb
1 Chronicles	28	3	1004[e]	ḇa·yiṯ	בַ֖יִת	a house	Noun
1 Chronicles	28	3	8034[e]	liš·mî;	לִשְׁמִ֑י	for My name	Noun
1 Chronicles	28	3	3588[e]	kî	כִּ֣י	because	Conj
1 Chronicles	28	3	376[e]	’îš	אִ֧ישׁ	[hast been] a man	Noun
1 Chronicles	28	3	4421[e]	mil·ḥā·mō·wṯ	מִלְחָמ֛וֹת	of war	Noun
1 Chronicles	28	3	859[e]	’at·tāh	אַ֖תָּה	you	Pro
1 Chronicles	28	3	1818[e]	wə·ḏā·mîm	וְדָמִ֥ים	and blood	Noun
1 Chronicles	28	3	8210[e]	šā·p̄ā·ḵə·tā.	שָׁפָֽכְתָּ׃	have shed	Verb
1 Chronicles	28	4	977[e]	way·yiḇ·ḥar	וַיִּבְחַ֡ר	and chose	Verb
1 Chronicles	28	4	3069[e]	Yah·weh	יְהוָ֣ה	The LORD	Noun
1 Chronicles	28	4	430[e]	’ĕ·lō·hê	אֱלֹהֵי֩	God	Noun
1 Chronicles	28	4	3478[e]	yiś·rā·’êl	יִשְׂרָאֵ֨ל	of Israel	Noun
1 Chronicles	28	4		bî	בִּ֜י	in me	Prep
1 Chronicles	28	4	3605[e]	mik·kōl	מִכֹּ֣ל	before all	Noun
1 Chronicles	28	4	1004[e]	bêṯ-	בֵּית־	the house	Noun
1 Chronicles	28	4	1[e]	’ā·ḇî,	אָבִ֗י	of my father	Noun
1 Chronicles	28	4	1961[e]	lih·yō·wṯ	לִהְי֨וֹת	to be	Verb
1 Chronicles	28	4	4428[e]	lə·me·leḵ	לְמֶ֤לֶךְ	to be king	Noun
1 Chronicles	28	4	5921[e]	‘al-	עַל־	over	Prep
1 Chronicles	28	4	3478[e]	yiś·rā·’êl	יִשְׂרָאֵל֙	Israel	Noun
1 Chronicles	28	4	5769[e]	lə·‘ō·w·lām,	לְעוֹלָ֔ם	forever	Noun
