Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	9	4	1137[e]	bə·nê-	בְּנֵי־	of Bani	Noun
1 Chronicles	9	4	6557[e]	p̄e·reṣ	פֶ֖רֶץ	of Perez	Noun
1 Chronicles	9	4		q)	ק)	 - 	 
1 Chronicles	9	4	1121[e]	ben-	בֶּן־	from the sons	Noun
1 Chronicles	9	4	3063[e]	yə·hū·ḏāh.	יְהוּדָֽה׃	of Judah	Noun
1 Chronicles	9	5	4480[e]	ū·min-	וּמִן־	and of	Prep
1 Chronicles	9	5	7888[e]	haš·šî·lō·w·nî,	הַשִּׁ֣ילוֹנִ֔י	the Shilonites	Adj
1 Chronicles	9	5	6222[e]	‘ă·śā·yāh	עֲשָׂיָ֥ה	Asaiah	Noun
1 Chronicles	9	5	1060[e]	hab·bə·ḵō·wr	הַבְּכ֖וֹר	the firstborn	Noun
1 Chronicles	9	5	1121[e]	ū·ḇā·nāw.	וּבָנָֽיו׃	and his sons	Noun
1 Chronicles	9	6	4480[e]	ū·min-	וּמִן־	and of	Prep
1 Chronicles	9	6	1121[e]	bə·nê-	בְּנֵי־	From the sons	Noun
1 Chronicles	9	6	2226[e]	ze·raḥ	זֶ֖רַח	of Zerah	Noun
1 Chronicles	9	6	3262[e]	yə·‘ū·’êl;	יְעוּאֵ֑ל	Jeuel	Noun
1 Chronicles	9	6	251[e]	wa·’ă·ḥê·hem	וַאֲחֵיהֶ֖ם	and their brothers	Noun
1 Chronicles	9	6	8337[e]	šêš-	שֵׁשׁ־	six	Noun
1 Chronicles	9	6	3967[e]	mê·’ō·wṯ	מֵא֥וֹת	hundred	Noun
1 Chronicles	9	6	8673[e]	wə·ṯiš·‘îm.	וְתִשְׁעִֽים׃	and ninety	Noun
1 Chronicles	9	7	4480[e]	ū·min-	וּמִן־	and of	Prep
1 Chronicles	9	7	1121[e]	bə·nê	בְּנֵ֖י	From the sons	Noun
1 Chronicles	9	7	1144[e]	bin·yā·min;	בִּנְיָמִ֑ן	of Benjamin	Noun
1 Chronicles	9	7	5543[e]	sal·lū	סַלּוּא֙	Sallu	Noun
1 Chronicles	9	7	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	7	4918[e]	mə·šul·lām,	מְשֻׁלָּ֔ם	of Meshullam	Noun
1 Chronicles	9	7	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	7	1938[e]	hō·w·ḏaw·yāh	הוֹדַוְיָ֖ה	of Hodaviah	Noun
1 Chronicles	9	7	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	7	5574[e]	has·sə·nu·’āh.	הַסְּנֻאָֽה׃	of Hasenuah	Noun
1 Chronicles	9	8	2997[e]	wə·yiḇ·nə·yāh	וְיִבְנְיָה֙	And Ibneiah	Noun
1 Chronicles	9	8	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	8	3395[e]	yə·rō·ḥām,	יְרֹחָ֔ם	of Jeroham	Noun
1 Chronicles	9	8	425[e]	wə·’ê·lāh	וְאֵלָ֥ה	and Elah	Noun
1 Chronicles	9	8	1121[e]	ḇen-	בֶן־	the son	Noun
1 Chronicles	9	8	5813[e]	‘uz·zî	עֻזִּ֖י	of Uzzi	Noun
1 Chronicles	9	8	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	8	4381[e]	miḵ·rî;	מִכְרִ֑י	of Michri	Noun
1 Chronicles	9	8	4918[e]	ū·mə·šul·lām	וּמְשֻׁלָּם֙	and Meshullam	Noun
1 Chronicles	9	8	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	8	8203[e]	šə·p̄aṭ·yāh,	שְׁפַטְיָ֔ה	of Shephathiah	Noun
1 Chronicles	9	8	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	8	7467[e]	rə·‘ū·’êl	רְעוּאֵ֖ל	of Reuel	Noun
1 Chronicles	9	8	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	8	2998[e]	yiḇ·nî·yāh.	יִבְנִיָּֽה׃	of Ibnijah	Noun
1 Chronicles	9	9	251[e]	wa·’ă·ḥê·hem	וַאֲחֵיהֶם֙	And their brothers	Noun
1 Chronicles	9	9	8435[e]	lə·ṯō·lə·ḏō·w·ṯām,	לְתֹ֣לְדוֹתָ֔ם	according to their generations	Noun
1 Chronicles	9	9	8672[e]	tə·ša‘	תְּשַׁ֥ע	nine	Noun
1 Chronicles	9	9	3967[e]	mê·’ō·wṯ	מֵא֖וֹת	hundred	Noun
1 Chronicles	9	9	2572[e]	wa·ḥă·miš·šîm	וַחֲמִשִּׁ֣ים	and fifty	Noun
1 Chronicles	9	9	8337[e]	wə·šiš·šāh;	וְשִׁשָּׁ֑ה	and six	Noun
1 Chronicles	9	9	3605[e]	kāl-	כָּל־	All	Noun
1 Chronicles	9	9	428[e]	’êl·leh	אֵ֣לֶּה	these	Pro
1 Chronicles	9	9	376[e]	’ă·nā·šîm,	אֲנָשִׁ֔ים	men [were]	Noun
1 Chronicles	9	9	7218[e]	rā·šê	רָאשֵׁ֥י	chief	Noun
1 Chronicles	9	9	1[e]	’ā·ḇō·wṯ	אָב֖וֹת	of the fathers	Noun
1 Chronicles	9	9	1004[e]	lə·ḇêṯ	לְבֵ֥ית	in the house	Noun
1 Chronicles	9	9	1[e]	’ă·ḇō·ṯê·hem.	אֲבֹתֵיהֶֽם׃	of their fathers	Noun
1 Chronicles	9	9		s	ס	 - 	 
1 Chronicles	9	10	4480[e]	ū·min-	וּמִן־	and of	Prep
1 Chronicles	9	10	3548[e]	hak·kō·hă·nîm;	הַֽכֹּהֲנִ֑ים	the priests	Noun
1 Chronicles	9	10	3048[e]	yə·ḏa‘·yāh	יְדַֽעְיָ֥ה	Jedaiah	Noun
1 Chronicles	9	10	3080[e]	wî·hō·w·yā·rîḇ	וִיהוֹיָרִ֖יב	Jehoiarib	Noun
1 Chronicles	9	10	3199[e]	wə·yā·ḵîn.	וְיָכִֽין׃	and Jachin	Noun
1 Chronicles	9	11	5838[e]	wa·‘ă·zar·yāh	וַעֲזַרְיָ֨ה	And Azariah	Noun
1 Chronicles	9	11	1121[e]	ḇen-	בֶן־	the son	Noun
1 Chronicles	9	11	2518[e]	ḥil·qî·yāh	חִלְקִיָּ֜ה	of Hilkiah	Noun
1 Chronicles	9	11	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	11	4918[e]	mə·šul·lām	מְשֻׁלָּ֣ם	of Meshullam	Noun
1 Chronicles	9	11	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	11	6659[e]	ṣā·ḏō·wq,	צָד֗וֹק	of Zadok	Noun
1 Chronicles	9	11	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	11	4812[e]	mə·rā·yō·wṯ	מְרָיוֹת֙	of Meraioth	Noun
1 Chronicles	9	11	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	11	285[e]	’ă·ḥî·ṭūḇ,	אֲחִיט֔וּב	of Ahitub	Noun
1 Chronicles	9	11	5057[e]	nə·ḡîḏ	נְגִ֖יד	the ruler	Noun
1 Chronicles	9	11	1004[e]	bêṯ	בֵּ֥ית	of the house	Noun
1 Chronicles	9	11	430[e]	hā·’ĕ·lō·hîm.	הָאֱלֹהִֽים׃	of God	Noun
1 Chronicles	9	11		s	ס	 - 	 
1 Chronicles	9	12	5718[e]	wa·‘ă·ḏā·yāh	וַעֲדָיָה֙	And Adaiah	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	3395[e]	yə·rō·ḥām,	יְרֹחָ֔ם	of Jeroham	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	6583[e]	paš·ḥūr	פַּשְׁח֖וּר	of Pashur	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	4441[e]	mal·kî·yāh;	מַלְכִּיָּ֑ה	of Malchijah	Noun
1 Chronicles	9	12	4640[e]	ū·ma‘·śay	וּמַעְשַׂ֨י	and Maasiai	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	5717[e]	‘ă·ḏî·’êl	עֲדִיאֵ֧ל	of Adiel	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	3170[e]	yaḥ·zê·rāh	יַחְזֵ֛רָה	of Jahzerah	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	4918[e]	mə·šul·lām	מְשֻׁלָּ֥ם	of Meshullam	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	4921[e]	mə·šil·lê·mîṯ	מְשִׁלֵּמִ֖ית	of Meshillemith	Noun
1 Chronicles	9	12	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	12	564[e]	’im·mêr.	אִמֵּֽר׃	of Immer	Noun
1 Chronicles	9	13	251[e]	wa·’ă·ḥê·hem,	וַאֲחֵיהֶ֗ם	And their brothers	Noun
1 Chronicles	9	13	7218[e]	rā·šîm	רָאשִׁים֙	heads	Noun
1 Chronicles	9	13	1004[e]	lə·ḇêṯ	לְבֵ֣ית	of the house	Noun
1 Chronicles	9	13	1[e]	’ă·ḇō·w·ṯām,	אֲבוֹתָ֔ם	of their fathers	Noun
1 Chronicles	9	13	505[e]	’e·lep̄	אֶ֕לֶף	a thousand	Noun
1 Chronicles	9	13	7651[e]	ū·šə·ḇa‘	וּשְׁבַ֥ע	and seven	Noun
1 Chronicles	9	13	3967[e]	mê·’ō·wṯ	מֵא֖וֹת	hundred	Noun
1 Chronicles	9	13	8346[e]	wə·šiš·šîm;	וְשִׁשִּׁ֑ים	and sixty	Noun
1 Chronicles	9	13	1368[e]	gib·bō·w·rê	גִּבּ֣וֹרֵי	men	Adj
1 Chronicles	9	13	2428[e]	ḥêl,	חֵ֔יל	very able	Noun
1 Chronicles	9	13	4399[e]	mə·le·ḵeṯ	מְלֶ֖אכֶת	for the work	Noun
1 Chronicles	9	13	5656[e]	‘ă·ḇō·w·ḏaṯ	עֲבוֹדַ֥ת	of the service	Noun
1 Chronicles	9	13	1004[e]	bêṯ-	בֵּית־	of the house	Noun
1 Chronicles	9	13	430[e]	hā·’ĕ·lō·hîm.	הָאֱלֹהִֽים׃	of God	Noun
1 Chronicles	9	14	4480[e]	ū·min-	וּמִֽן־	and of	Prep
1 Chronicles	9	14	3881[e]	hal·wî·yim;	הַלְוִיִּ֑ם	the Levites	Adj
1 Chronicles	9	14	8098[e]	šə·ma‘·yāh	שְׁמַֽעְיָ֧ה	Shemaiah	Noun
1 Chronicles	9	14	1121[e]	ḇen-	בֶן־	the son	Noun
1 Chronicles	9	14	2815[e]	ḥaš·šūḇ	חַשּׁ֛וּב	of Hasshub	Noun
1 Chronicles	9	14	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	14	5840[e]	‘az·rî·qām	עַזְרִיקָ֥ם	of Azrikam	Noun
1 Chronicles	9	14	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	14	2811[e]	ḥă·šaḇ·yāh	חֲשַׁבְיָ֖ה	of Hashabiah	Noun
1 Chronicles	9	14	4480[e]	min-	מִן־	of	Prep
1 Chronicles	9	14	1121[e]	bə·nê	בְּנֵ֥י	the sons	Noun
1 Chronicles	9	14	4847[e]	mə·rā·rî.	מְרָרִֽי׃	of Merari	Noun
1 Chronicles	9	15	1230[e]	ū·ḇaq·baq·qar	וּבַקְבַּקַּ֥ר	and Bakbakkar	Noun
1 Chronicles	9	15	2792[e]	ḥe·reš	חֶ֖רֶשׁ	Heresh	Noun
1 Chronicles	9	15	1559[e]	wə·ḡā·lāl;	וְגָלָ֑ל	and Galal	Noun
1 Chronicles	9	15	4983[e]	ū·mat·tan·yāh	וּמַתַּנְיָה֙	and Mattaniah	Noun
1 Chronicles	9	15	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	15	4316[e]	mî·ḵā,	מִיכָ֔א	of Mica	Noun
1 Chronicles	9	15	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	15	2147[e]	ziḵ·rî	זִכְרִ֖י	of Zichri	Noun
1 Chronicles	9	15	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	15	623[e]	’ā·sāp̄.	אָסָֽף׃	of Asaph	Noun
1 Chronicles	9	16	5662[e]	wə·‘ō·ḇaḏ·yāh	וְעֹבַדְיָה֙	And Obadiah	Noun
1 Chronicles	9	16	1121[e]	ben-	בֶּֽן־	the son	Noun
1 Chronicles	9	16	8098[e]	šə·ma‘·yāh,	שְׁמַֽעְיָ֔ה	of Shemaiah	Noun
1 Chronicles	9	16	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	16	1559[e]	gā·lāl	גָּלָ֖ל	of Galal	Noun
1 Chronicles	9	16	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	16	3038[e]	yə·ḏū·ṯūn;	יְדוּת֑וּן	of Jeduthun	Noun
1 Chronicles	9	16	1296[e]	ū·ḇe·reḵ·yāh	וּבֶרֶכְיָ֤ה	and Berechiah	Noun
1 Chronicles	9	16	1121[e]	ḇen-	בֶן־	the son	Noun
1 Chronicles	9	16	609[e]	’ā·sā	אָסָא֙	of Asa	Noun
1 Chronicles	9	16	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	16	511[e]	’el·qā·nāh,	אֶלְקָנָ֔ה	of Elkanah	Noun
1 Chronicles	9	16	3427[e]	hay·yō·wō·šêḇ	הַיּוֹשֵׁ֖ב	that dwelled	Verb
1 Chronicles	9	16	2691[e]	bə·ḥaṣ·rê	בְּחַצְרֵ֥י	in the villages	Noun
1 Chronicles	9	16	5200[e]	nə·ṭō·w·p̄ā·ṯî.	נְטוֹפָתִֽי׃	of the Netophathites	Adj
1 Chronicles	9	17	7778[e]	wə·haš·šō·‘ă·rîm	וְהַשֹּׁעֲרִים֙	And the porters [were]	Noun
1 Chronicles	9	17	7967[e]	šal·lūm	שַׁלּ֣וּם	Shallum	Noun
1 Chronicles	9	17	6126[e]	wə·‘aq·qūḇ,	וְעַקּ֔וּב	and Akkub	Noun
1 Chronicles	9	17	2929[e]	wə·ṭal·mōn	וְטַלְמֹ֖ן	and Talmon	Noun
1 Chronicles	9	17	289[e]	wa·’ă·ḥî·mān;	וַאֲחִימָ֑ן	and Ahiman	Noun
1 Chronicles	9	17	251[e]	wa·’ă·ḥî·hem	וַאֲחִיהֶ֥ם	and their brothers	Noun
1 Chronicles	9	17	7967[e]	šal·lūm	שַׁלּ֖וּם	Shallum [was]	Noun
1 Chronicles	9	17	7218[e]	hā·rōš.	הָרֹֽאשׁ׃	the chief	Noun
1 Chronicles	9	18	5704[e]	wə·‘aḏ-	וְֽעַד־	[being stationed] until	Prep
1 Chronicles	9	18	2008[e]	hên·nāh,	הֵ֔נָּה	now	Adv
1 Chronicles	9	18	8179[e]	bə·ša·‘ar	בְּשַׁ֥עַר	gate	Noun
1 Chronicles	9	18	4428[e]	ham·me·leḵ	הַמֶּ֖לֶךְ	of [waited] in the king	Noun
1 Chronicles	9	18	4217[e]	miz·rā·ḥāh;	מִזְרָ֑חָה	to the east	Noun
1 Chronicles	9	18	1992[e]	hêm·māh	הֵ֚מָּה	they [were]	Pro
1 Chronicles	9	18	7778[e]	haš·šō·‘ă·rîm,	הַשֹּׁ֣עֲרִ֔ים	porters	Noun
1 Chronicles	9	18	4264[e]	lə·ma·ḥă·nō·wṯ	לְמַחֲנ֖וֹת	for the camp	Noun
1 Chronicles	9	18	1121[e]	bə·nê	בְּנֵ֥י	of the sons	Noun
1 Chronicles	9	18	3878[e]	lê·wî.	לֵוִֽי׃	of Levi	Noun
1 Chronicles	9	19	7967[e]	wə·šal·lūm	וְשַׁלּ֣וּם	And Shallum	Noun
1 Chronicles	9	19	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	19	6981[e]	qō·w·rê	ק֠וֹרֵא	of Kore	Noun
1 Chronicles	9	19	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	19	43[e]	’eḇ·yā·sāp̄	אֶבְיָסָ֨ף	of Ebiasaph	Noun
1 Chronicles	9	19	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	19	7141[e]	qō·raḥ	קֹ֜רַח	of Korah	Noun
1 Chronicles	9	19	251[e]	wə·’e·ḥāw	וְֽאֶחָ֧יו	and his brothers	Noun
1 Chronicles	9	19	1004[e]	lə·ḇêṯ-	לְבֵית־	of the house	Noun
1 Chronicles	9	19	1[e]	’ā·ḇîw	אָבִ֣יו	of his father	Noun
1 Chronicles	9	19	7145[e]	haq·qā·rə·ḥîm,	הַקָּרְחִ֗ים	the Korahites	Noun
1 Chronicles	9	19	5921[e]	‘al	עַ֚ל	over [were]	Prep
1 Chronicles	9	19	4399[e]	mə·le·ḵeṯ	מְלֶ֣אכֶת	the work	Noun
1 Chronicles	9	19	5656[e]	hā·‘ă·ḇō·w·ḏāh,	הָעֲבוֹדָ֔ה	of the service	Noun
1 Chronicles	9	19	8104[e]	šō·mə·rê	שֹׁמְרֵ֥י	keepers	Verb
1 Chronicles	9	19	5592[e]	has·sip·pîm	הַסִּפִּ֖ים	of the gates	Noun
1 Chronicles	9	19	168[e]	lā·’ō·hel;	לָאֹ֑הֶל	of the tent	Noun
1 Chronicles	9	19	1[e]	wa·’ă·ḇō·ṯê·hem	וַאֲבֹֽתֵיהֶם֙	and their fathers	Noun
1 Chronicles	9	19	5921[e]	‘al-	עַל־	over	Prep
1 Chronicles	9	19	4264[e]	ma·ḥă·nêh	מַחֲנֵ֣ה	[being] the host	Noun
1 Chronicles	9	19	3068[e]	Yah·weh,	יְהוָ֔ה	of the LORD [were]	Noun
1 Chronicles	9	19	8104[e]	šō·mə·rê	שֹׁמְרֵ֖י	keepers	Verb
1 Chronicles	9	19	3996[e]	ham·mā·ḇō·w.	הַמָּבֽוֹא׃	of the entry	Noun
1 Chronicles	9	20	6372[e]	ū·p̄î·nə·ḥās	וּפִֽינְחָ֣ס	and Phinehas	Noun
1 Chronicles	9	20	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	9	20	499[e]	’el·‘ā·zār,	אֶלְעָזָ֗ר	of Eleazar	Noun
1 Chronicles	9	20	5057[e]	nā·ḡîḏ	נָגִ֨יד	the ruler	Noun
1 Chronicles	9	20	1961[e]	hā·yāh	הָיָ֧ה	was	Verb
1 Chronicles	9	20	5921[e]	‘ă·lê·hem	עֲלֵיהֶ֛ם	over them	Prep
1 Chronicles	9	20	6440[e]	lə·p̄ā·nîm	לְפָנִ֖ים	in time past	Noun
1 Chronicles	9	20	3068[e]	Yah·weh	יְהוָ֥ה ׀	the LORD	Noun
1 Chronicles	9	20	5973[e]	‘im·mōw.	עִמּֽוֹ׃	with	Prep
1 Chronicles	9	21	2148[e]	zə·ḵar·yāh	זְכַרְיָה֙	Zechariah	Noun
1 Chronicles	9	21	1121[e]	ben	בֶּ֣ן	the son	Noun
1 Chronicles	9	21	4920[e]	mə·še·lem·yāh,	מְשֶֽׁלֶמְיָ֔ה	of Meshelemiah [was]	Noun
1 Chronicles	9	21	7778[e]	šō·‘êr	שֹׁעֵ֥ר	porter	Noun
1 Chronicles	9	21	6607[e]	pe·ṯaḥ	פֶּ֖תַח	of the door	Noun
1 Chronicles	9	21	168[e]	lə·’ō·hel	לְאֹ֥הֶל	of the tent	Noun
1 Chronicles	9	21	4150[e]	mō·w·‘êḏ.	מוֹעֵֽד׃	of meeting	Noun
1 Chronicles	9	22	3605[e]	kul·lām	כֻּלָּ֤ם	All	Noun
1 Chronicles	9	22	1305[e]	hab·bə·rū·rîm	הַבְּרוּרִים֙	[which were] these chosen	Verb
1 Chronicles	9	22	7778[e]	lə·šō·‘ă·rîm	לְשֹׁעֲרִ֣ים	to be gatekeepers	Noun
1 Chronicles	9	22	5592[e]	bas·sip·pîm,	בַּסִּפִּ֔ים	at the thresholds [were]	Noun
1 Chronicles	9	22	3967[e]	mā·ṯa·yim	מָאתַ֖יִם	two hundred	Noun
1 Chronicles	9	22	8147[e]	ū·šə·nêm	וּשְׁנֵ֣ים	and two	Noun
1 Chronicles	9	22	6240[e]	‘ā·śār;	עָשָׂ֑ר	and ten	Noun
1 Chronicles	9	22	1992[e]	hêm·māh	הֵ֤מָּה	These	Pro
1 Chronicles	9	22	2691[e]	ḇə·ḥaṣ·rê·hem	בְחַצְרֵיהֶם֙	in their villages	Noun
1 Chronicles	9	22	3187[e]	hiṯ·yaḥ·śām,	הִתְיַחְשָׂ֔ם	were reckoned by their genealogy	Verb
1 Chronicles	9	22	1992[e]	hêm·māh	הֵ֣מָּה	whom	Pro
1 Chronicles	9	22	3245[e]	yis·saḏ	יִסַּ֥ד	did ordain	Verb
1 Chronicles	9	22	1732[e]	dā·wîḏ	דָּוִ֛יד	David	Noun
1 Chronicles	9	22	8050[e]	ū·šə·mū·’êl	וּשְׁמוּאֵ֥ל	and Samuel	Noun
1 Chronicles	9	22	7200[e]	hā·rō·’eh	הָרֹאֶ֖ה	the seer	Verb
1 Chronicles	9	22	530[e]	be·’ĕ·mū·nā·ṯām.	בֶּאֱמוּנָתָֽם׃	in their office of trust	Noun
1 Chronicles	9	23	1992[e]	wə·hêm	וְהֵ֨ם	so they	Pro
1 Chronicles	9	23	1121[e]	ū·ḇə·nê·hem	וּבְנֵיהֶ֜ם	and their children	Noun
1 Chronicles	9	23	5921[e]	‘al-	עַל־	on	Prep
1 Chronicles	9	23	8179[e]	haš·šə·‘ā·rîm	הַשְּׁעָרִ֧ים	[had] of the gates	Noun
1 Chronicles	9	23	1004[e]	lə·ḇêṯ-	לְבֵית־	of the house	Noun
1 Chronicles	9	23	3068[e]	Yah·weh	יְהוָ֛ה	of the LORD	Noun
1 Chronicles	9	23	1004[e]	lə·ḇêṯ-	לְבֵ֥ית־	[namely] the house	Noun
1 Chronicles	9	23	168[e]	hā·’ō·hel	הָאֹ֖הֶל	of the tent	Noun
1 Chronicles	9	23	4931[e]	lə·miš·mā·rō·wṯ.	לְמִשְׁמָרֽוֹת׃	as guards	Noun
1 Chronicles	9	24	702[e]	lə·’ar·ba‘	לְאַרְבַּ֣ע	In four	Noun
1 Chronicles	9	24	7307[e]	rū·ḥō·wṯ,	רוּח֔וֹת	quarters	Noun
1 Chronicles	9	24	1961[e]	yih·yū	יִהְי֖וּ	were	Verb
1 Chronicles	9	24	7778[e]	haš·šō·‘ă·rîm;	הַשֹּׁעֲרִ֑ים	the porters	Noun
1 Chronicles	9	24	4217[e]	miz·rāḥ	מִזְרָ֥ח	to the east	Noun
1 Chronicles	9	24	3220[e]	yām·māh	יָ֖מָּה	west	Noun
1 Chronicles	9	24	6828[e]	ṣā·p̄ō·w·nāh	צָפ֥וֹנָה	north	Noun
