Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	5	1	1121[e]	ū·ḇə·nê	וּבְנֵ֨י	Now the sons	Noun
1 Chronicles	5	1	7205[e]	rə·’ū·ḇên	רְאוּבֵ֥ן	of Reuben	Noun
1 Chronicles	5	1	1060[e]	bə·ḵō·wr-	בְּכֽוֹר־	the firstborn	Noun
1 Chronicles	5	1	3478[e]	yiś·rā·’êl	יִשְׂרָאֵל֮	of Israel	Noun
1 Chronicles	5	1	3588[e]	kî	כִּ֣י	for	Conj
1 Chronicles	5	1	1931[e]	hū	ה֣וּא	he [was]	Pro
1 Chronicles	5	1	1060[e]	hab·bə·ḵō·wr	הַבְּכוֹר֒	the firstborn	Noun
1 Chronicles	5	1	2490[e]	ū·ḇə·ḥal·lə·lōw	וּֽבְחַלְּלוֹ֙	forasmuch as he defiled	Verb
1 Chronicles	5	1	3326[e]	yə·ṣū·‘ê	יְצוּעֵ֣י	bed	Noun
1 Chronicles	5	1	1[e]	’ā·ḇîw,	אָבִ֔יו	of his father	Noun
1 Chronicles	5	1	5414[e]	nit·tə·nāh	נִתְּנָה֙	was given	Verb
1 Chronicles	5	1	1062[e]	bə·ḵō·rā·ṯōw,	בְּכֹ֣רָת֔וֹ	his birthright	Noun
1 Chronicles	5	1	1121[e]	liḇ·nê	לִבְנֵ֥י	to the sons	Noun
1 Chronicles	5	1	3130[e]	yō·w·sêp̄	יוֹסֵ֖ף	of Joseph	Noun
1 Chronicles	5	1	1121[e]	ben-	בֶּן־	the son	Noun
1 Chronicles	5	1	3478[e]	yiś·rā·’êl;	יִשְׂרָאֵ֑ל	of Israel	Noun
1 Chronicles	5	1	3808[e]	wə·lō	וְלֹ֥א	and not	Adv
1 Chronicles	5	1	3187[e]	lə·hiṯ·ya·ḥêś	לְהִתְיַחֵ֖שׂ	do .. .. ..	Verb
1 Chronicles	5	1	1062[e]	lab·bə·ḵō·rāh.	לַבְּכֹרָֽה׃	according to the birthright	Noun
1 Chronicles	5	2	3588[e]	kî	כִּ֤י	For	Conj
1 Chronicles	5	2	3063[e]	yə·hū·ḏāh	יְהוּדָה֙	Judah	Noun
1 Chronicles	5	2	1396[e]	gā·ḇar	גָּבַ֣ר	prevailed	Verb
1 Chronicles	5	2	251[e]	bə·’e·ḥāw,	בְּאֶחָ֔יו	over his brothers	Noun
1 Chronicles	5	2	5057[e]	ū·lə·nā·ḡîḏ	וּלְנָגִ֖יד	[came] him the chief ruler	Noun
1 Chronicles	5	2	4480[e]	mim·men·nū;	מִמֶּ֑נּוּ	of	Prep
1 Chronicles	5	2	1062[e]	wə·hab·bə·ḵō·rāh	וְהַבְּכֹרָ֖ה	but the birthright	Noun
1 Chronicles	5	2	3130[e]	lə·yō·w·sêp̄.	לְיוֹסֵֽף׃	Joseph	Noun
1 Chronicles	5	2		s	ס	 - 	 
1 Chronicles	5	3	1121[e]	bə·nê	בְּנֵ֥י	The sons	Noun
1 Chronicles	5	3	7205[e]	rə·’ū·ḇên	רְאוּבֵ֖ן	[I say] of Reuben	Noun
1 Chronicles	5	3	1060[e]	bə·ḵō·wr	בְּכ֣וֹר	the firstborn	Noun
1 Chronicles	5	3	3478[e]	yiś·rā·’êl;	יִשְׂרָאֵ֑ל	of Israel [were]	Noun
1 Chronicles	5	3	2585[e]	ḥă·nō·wḵ	חֲנ֥וֹךְ	Hanoch	Noun
1 Chronicles	5	3	6396[e]	ū·p̄al·lū	וּפַלּ֖וּא	and Pallu	Noun
1 Chronicles	5	3	2696[e]	ḥeṣ·rō·wn	חֶצְר֥וֹן	Hezron	Noun
1 Chronicles	5	3	3756[e]	wə·ḵar·mî.	וְכַרְמִֽי׃	and Carmi	Noun
1 Chronicles	5	4	1121[e]	bə·nê	בְּנֵ֖י	The sons	Noun
1 Chronicles	5	4	3100[e]	yō·w·’êl;	יוֹאֵ֑ל	of Joel	Noun
1 Chronicles	5	4	8098[e]	šə·ma‘·yāh	שְׁמַֽעְיָ֥ה	Shemaiah	Noun
1 Chronicles	5	4	1121[e]	ḇə·nōw	בְנ֛וֹ	his son	Noun
1 Chronicles	5	4	1463[e]	gō·wḡ	גּ֥וֹג	Gog	Noun
1 Chronicles	5	4	1121[e]	bə·nōw	בְּנ֖וֹ	his son	Noun
1 Chronicles	5	4	8096[e]	šim·‘î	שִׁמְעִ֥י	Shimei	Noun
1 Chronicles	5	4	1121[e]	ḇə·nōw.	בְנֽוֹ׃	his son	Noun
1 Chronicles	5	5	4318[e]	mî·ḵāh	מִיכָ֥ה	Micah	Noun
1 Chronicles	5	5	1121[e]	ḇə·nōw	בְנ֛וֹ	his son	Noun
1 Chronicles	5	5	7211[e]	rə·’ā·yāh	רְאָיָ֥ה	Reaia	Noun
1 Chronicles	5	5	1121[e]	ḇə·nōw	בְנ֖וֹ	his son	Noun
1 Chronicles	5	5	1168[e]	ba·‘al	בַּ֥עַל	Baal	Noun
1 Chronicles	5	5	1121[e]	bə·nōw.	בְּנֽוֹ׃	his son	Noun
1 Chronicles	5	6	880[e]	bə·’ê·rāh	בְּאֵרָ֣ה	Beerah	Noun
