Book Name	Chapter	Verse	Strong Number	Hebrew Eng	Hebrew	Eng Word	Word Type
1 Chronicles	20	1	1961[e]	way·hî	וַיְהִ֡י	And it came to pass	Verb
1 Chronicles	20	1	6256[e]	lə·‘êṯ	לְעֵת֩	at the time	Noun
1 Chronicles	20	1	8666[e]	tə·šū·ḇaṯ	תְּשׁוּבַ֨ת	was expired	Noun
1 Chronicles	20	1	8141[e]	haš·šā·nāh	הַשָּׁנָ֜ה	the year	Noun
1 Chronicles	20	1	6256[e]	lə·‘êṯ	לְעֵ֣ת ׀	at the time	Noun
1 Chronicles	20	1	3318[e]	ṣêṯ	צֵ֣את	go out	Verb
1 Chronicles	20	1	4428[e]	ham·mə·lā·ḵîm,	הַמְּלָכִ֗ים	that kings	Noun
1 Chronicles	20	1	5090[e]	way·yin·haḡ	וַיִּנְהַ֣ג	and led forth	Verb
1 Chronicles	20	1	3097[e]	yō·w·’āḇ	יוֹאָב֩	[to battle] Joab	Noun
1 Chronicles	20	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	20	1	2426[e]	ḥêl	חֵ֨יל	army	Noun
1 Chronicles	20	1	6635[e]	haṣ·ṣā·ḇā	הַצָּבָ֜א	of the army	Noun
1 Chronicles	20	1	7843[e]	way·yaš·ḥêṯ	וַיַּשְׁחֵ֣ת ׀	and wasted	Verb
1 Chronicles	20	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	20	1	776[e]	’e·reṣ	אֶ֣רֶץ	the country	Noun
1 Chronicles	20	1	1121[e]	bə·nê-	בְּנֵֽי־	of the sons	Noun
1 Chronicles	20	1	5983[e]	‘am·mō·wn,	עַמּ֗וֹן	of Ammon	Noun
1 Chronicles	20	1	935[e]	way·yā·ḇō	וַיָּבֹא֙	and came	Verb
1 Chronicles	20	1	6696[e]	way·yā·ṣar	וַיָּ֣צַר	and besieged	Verb
1 Chronicles	20	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	20	1	7237[e]	rab·bāh,	רַבָּ֔ה	Rabbah	Noun
1 Chronicles	20	1	1732[e]	wə·ḏā·wîḏ	וְדָוִ֖יד	But David	Noun
1 Chronicles	20	1	3427[e]	yō·šêḇ	יֹשֵׁ֣ב	remained	Verb
1 Chronicles	20	1	3389[e]	bî·rū·šā·lim;	בִּירֽוּשָׁלִָ֑ם	at Jerusalem	Noun
1 Chronicles	20	1	5221[e]	way·yaḵ	וַיַּ֥ךְ	And struck	Verb
1 Chronicles	20	1	3097[e]	yō·w·’āḇ	יוֹאָ֛ב	Joab	Noun
1 Chronicles	20	1	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	20	1	7237[e]	rab·bāh	רַבָּ֖ה	Rabbah	Noun
1 Chronicles	20	1	2040[e]	way·ye·her·se·hā.	וַיֶּֽהֶרְסֶֽהָ׃	and destroyed	Verb
1 Chronicles	20	2	3947[e]	way·yiq·qaḥ	וַיִּקַּ֣ח	And took	Verb
1 Chronicles	20	2	1732[e]	dā·wîḏ	דָּוִ֣יד	David	Noun
1 Chronicles	20	2	853[e]	’eṯ-	אֶת־	 - 	Acc
1 Chronicles	20	2	5850[e]	‘ă·ṭe·reṯ-	עֲטֶֽרֶת־	the crown	Noun
1 Chronicles	20	2	4428[e]	mal·kām	מַלְכָּם֩	of their king	Noun
1 Chronicles	20	2	5921[e]	mê·‘al	מֵעַ֨ל	from off	Prep
1 Chronicles	20	2	7218[e]	rō·šōw	רֹאשׁ֜וֹ	his head	Noun
1 Chronicles	20	2	4672[e]	way·yim·ṣā·’āh	וַֽיִּמְצָאָ֣הּ ׀	and found	Verb
1 Chronicles	20	2	4948[e]	miš·qal	מִשְׁקַ֣ל	it to weigh	Noun
1 Chronicles	20	2	3603[e]	kik·kar-	כִּכַּר־	a talent	Noun
1 Chronicles	20	2	2091[e]	zā·hāḇ,	זָהָ֗ב	of gold	Noun
1 Chronicles	20	2		ū·ḇāh	וּבָהּ֙	 - 	 
1 Chronicles	20	2	68[e]	’e·ḇen	אֶ֣בֶן	stones	Noun
1 Chronicles	20	2	3368[e]	yə·qā·rāh,	יְקָרָ֔ה	[there were] and precious	Adj
1 Chronicles	20	2	1961[e]	wat·tə·hî	וַתְּהִ֖י	and it was set	Verb
1 Chronicles	20	2	5921[e]	‘al-	עַל־	on	Prep
1 Chronicles	20	2	7218[e]	rōš	רֹ֣אשׁ	head	Noun
1 Chronicles	20	2	1732[e]	dā·wîḏ;	דָּוִ֑יד	of David	Noun
1 Chronicles	20	2	7998[e]	ū·šə·lal	וּשְׁלַ֥ל	and spoil	Noun
1 Chronicles	20	2	5892[e]	hā·‘îr	הָעִ֛יר	of the city	Noun
1 Chronicles	20	2	3318[e]	hō·w·ṣî	הוֹצִ֖יא	he brought	Verb
1 Chronicles	20	2	7235[e]	har·bêh	הַרְבֵּ֥ה	much	Verb
1 Chronicles	20	2	3966[e]	mə·’ōḏ.	מְאֹֽד׃	also exceedingly	Adj
1 Chronicles	20	3	853[e]	wə·’eṯ-	וְאֶת־	and	Acc
1 Chronicles	20	3	5971[e]	hā·‘ām	הָעָ֨ם	the people	Noun
